'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[15:43:28.660 06/11/2076]',6.252,-27.350,42.979,0.391,25.006,-9.768,1.172,5.079,37.509,8.987,-1.563,39.463,-0.781,-1.563,29.304,58.217,-1.954,-17.192,-42.198,10.159,-14.457,3.126,29.304
'[15:43:28.664 06/11/2076]',3.907,-17.973,23.053,14.066,17.973,-17.192,4.298,18.755,37.118,7.814,-10.159,46.105,-9.768,20.708,17.973,52.357,-1.172,-15.629,-22.271,-8.987,-3.126,14.847,17.973
'[15:43:28.668 06/11/2076]',3.516,-32.821,26.178,17.192,14.066,-13.284,2.344,11.331,36.728,10.549,-9.377,37.118,-13.284,31.648,18.364,37.900,1.954,-17.582,-25.397,-0.781,4.689,17.582,18.364
'[15:43:28.672 06/11/2076]',1.172,-30.085,14.847,15.238,14.457,-5.470,-0.391,-6.252,30.476,12.112,-1.172,27.741,-12.894,14.457,33.993,33.993,3.516,-13.284,-14.066,1.172,-3.907,8.987,33.993
'[15:43:28.676 06/11/2076]',8.596,-11.331,-8.596,14.847,20.708,-2.344,-8.596,-6.252,23.053,11.722,3.516,18.755,-18.755,6.642,30.867,39.463,-1.563,-14.457,9.377,-1.563,-29.695,3.907,30.867
'[15:43:28.680 06/11/2076]',5.079,-7.033,-16.410,5.861,16.801,-1.172,-14.066,-13.284,14.066,14.066,8.596,7.033,-26.178,10.549,29.304,31.648,-2.735,-15.629,17.192,1.172,-42.198,5.861,29.304
'[15:43:28.684 06/11/2076]',0.391,-26.960,8.987,5.079,13.284,0.000,-10.549,-14.457,8.205,19.536,12.503,21.099,-19.927,-17.973,57.045,44.542,1.172,-8.205,-8.205,23.834,-49.621,-9.377,57.045
'[15:43:28.688 06/11/2076]',8.205,4.298,-16.801,-0.391,17.192,-1.172,-5.470,-16.020,10.549,25.397,8.987,22.662,-10.159,-15.238,44.542,50.794,2.735,-5.470,17.582,-3.126,-48.449,-8.987,44.542
'[15:43:28.691 06/11/2076]',4.298,9.768,-33.211,7.033,7.814,-1.563,-8.596,-8.596,4.689,27.350,5.079,8.205,-23.053,8.987,39.463,22.271,2.344,-14.847,33.993,-16.801,-40.635,5.861,39.463
'[15:43:28.695 06/11/2076]',9.377,-1.563,-14.847,7.814,15.238,2.344,-10.940,-5.861,3.516,29.304,4.689,1.172,-26.178,14.847,44.542,7.814,5.861,-16.410,15.629,-12.894,-26.960,8.596,44.542
'[15:43:28.699 06/11/2076]',24.615,-12.112,0.391,5.079,26.960,6.642,-5.079,-10.549,7.814,33.211,2.735,-0.391,-8.987,10.549,29.304,13.284,5.861,-11.722,0.391,3.516,-20.317,6.642,29.304
'[15:43:28.703 06/11/2076]',21.490,-32.039,16.410,2.344,20.317,7.814,-7.033,-12.503,3.907,31.258,1.563,-4.689,-1.563,3.907,18.755,11.722,3.516,-10.159,-15.629,20.317,-12.112,5.470,18.755
'[15:43:28.707 06/11/2076]',17.973,-40.244,19.145,-2.735,15.238,3.126,-13.284,-10.940,3.126,24.615,0.000,-3.126,-8.205,8.596,20.317,4.689,0.391,-9.768,-18.364,24.615,-8.205,3.126,20.317
'[15:43:28.711 06/11/2076]',18.364,-33.211,6.642,-13.284,8.205,5.079,-16.410,-19.145,2.344,19.927,0.391,-1.172,-5.470,-1.172,23.834,5.470,-1.954,-3.126,-5.861,20.708,-7.424,-11.722,23.834
'[15:43:28.715 06/11/2076]',9.768,-2.344,-39.463,-14.066,-9.768,2.735,-14.847,-23.443,-1.172,13.284,-1.172,-9.377,-3.126,2.735,0.391,1.563,-8.596,-0.391,40.244,-1.954,-9.377,-7.814,0.391
'[15:43:28.719 06/11/2076]',1.172,-15.238,-39.853,-4.689,-21.880,-1.563,-15.629,-18.364,-5.861,5.861,-5.079,-8.596,-8.987,0.391,0.000,-3.907,-8.596,-3.126,40.635,9.377,-3.907,-11.722,0.000
'[15:43:28.723 06/11/2076]',-1.172,-23.443,-25.788,-5.861,-26.178,-4.689,-11.722,-13.284,-8.596,6.642,-5.861,0.000,-6.252,0.391,4.689,-6.642,-4.298,-5.861,26.569,12.112,3.907,-11.722,4.689
'[15:43:28.727 06/11/2076]',-6.642,-9.768,-33.993,-1.954,-33.211,-11.331,-9.768,2.344,-16.020,7.424,-12.503,1.954,-11.331,9.377,0.391,-17.973,-3.907,-9.768,34.774,-8.987,8.596,-1.172,0.391
'[15:43:28.730 06/11/2076]',-5.470,-25.788,-14.847,-3.907,-30.085,-17.192,-8.205,4.298,-22.271,5.861,-13.675,1.954,-16.020,8.596,0.781,-21.099,-0.781,-12.112,15.629,9.377,6.252,-5.079,0.781
'[15:43:28.734 06/11/2076]',2.735,-26.178,-8.205,-16.801,-22.271,-12.112,-9.377,-4.689,-23.443,10.549,-6.252,8.596,-16.801,14.066,7.814,-15.629,0.391,-10.159,8.987,17.582,-11.331,0.000,7.814
'[15:43:28.738 06/11/2076]',7.033,-8.987,-25.397,-14.457,-17.192,-3.907,-13.675,-7.814,-27.350,14.847,-2.344,21.490,-14.457,1.172,11.331,7.424,2.735,-9.768,26.178,16.801,-35.556,-7.033,11.331
'[15:43:28.742 06/11/2076]',3.516,-13.675,-22.662,-14.066,-22.662,-1.172,-16.801,-6.642,-30.476,15.629,0.391,12.894,-25.006,5.861,12.112,5.861,6.642,-16.801,23.443,21.880,-41.807,-8.987,12.112
'[15:43:28.746 06/11/2076]',7.424,-40.635,3.907,-8.596,-17.973,1.563,-22.271,0.391,-35.556,19.927,4.689,11.331,-35.165,16.801,17.192,1.172,9.768,-19.927,-3.126,44.933,-41.807,-4.689,17.192
'[15:43:28.750 06/11/2076]',9.377,-33.602,0.781,-9.377,-16.410,0.391,-18.364,2.735,-34.774,23.443,7.424,28.523,-29.304,13.675,23.053,17.192,13.675,-11.722,0.000,40.635,-47.277,-5.861,23.053
'[15:43:28.754 06/11/2076]',17.192,-13.284,-17.192,-14.066,-9.377,-7.424,-12.894,1.954,-32.039,17.973,5.470,35.165,-18.364,3.516,16.801,25.006,10.940,-8.596,17.973,19.536,-43.761,-10.549,16.801
'[15:43:28.758 06/11/2076]',26.178,-18.364,-13.284,-13.675,1.172,-10.159,-18.755,8.596,-30.867,9.768,6.642,31.258,-25.006,13.675,9.377,18.364,6.642,-14.457,14.066,16.410,-40.244,-3.516,9.377
'[15:43:28.762 06/11/2076]',31.258,26.569,-57.045,-9.768,12.112,-8.987,-21.880,9.377,-22.662,6.252,5.861,36.337,-23.834,12.503,12.503,24.225,6.252,-16.020,57.827,-27.741,-42.198,-7.814,12.503
'[15:43:28.766 06/11/2076]',30.867,0.000,-28.523,-1.563,16.410,-9.377,-11.331,5.470,-13.675,6.642,6.642,42.198,-12.503,5.470,12.112,35.946,10.159,-13.675,29.304,-1.172,-35.556,-15.238,12.112
'[15:43:28.770 06/11/2076]',25.006,-39.463,14.847,6.252,16.020,-3.126,-10.159,4.689,-10.940,10.940,13.284,43.761,-8.987,10.940,10.549,44.151,14.457,-11.722,-14.066,38.681,-36.337,-10.549,10.549
'[15:43:28.773 06/11/2076]',27.350,-33.602,20.708,1.954,21.490,4.298,-10.940,1.563,-8.205,14.847,17.582,51.184,-14.066,23.834,13.675,51.184,17.973,-5.079,-19.927,39.853,-38.681,-9.377,13.675
'[15:43:28.777 06/11/2076]',20.708,-40.244,37.900,4.298,13.675,7.814,-8.596,10.159,-9.377,15.238,20.708,62.125,-16.410,26.178,21.099,58.217,21.880,0.781,-37.118,50.403,-42.979,-9.377,21.099
'[15:43:28.781 06/11/2076]',25.397,-28.913,18.364,9.768,16.020,3.516,-8.987,14.066,-15.238,13.675,21.490,63.297,-23.053,23.053,26.960,56.654,24.615,-1.172,-17.582,31.648,-42.198,-12.503,26.960
'[15:43:28.785 06/11/2076]',28.913,-19.145,3.126,10.549,16.020,1.172,-9.768,15.629,-17.973,11.331,19.927,64.078,-25.788,22.662,26.178,53.529,28.913,-6.252,-2.344,14.066,-34.774,-13.675,26.178
'[15:43:28.789 06/11/2076]',14.847,-6.252,-9.768,14.847,1.954,-10.159,-6.642,28.913,-25.397,8.596,11.722,73.846,-34.383,23.834,29.304,50.403,28.132,-12.503,10.549,-10.549,-27.350,-10.940,29.304
'[15:43:28.793 06/11/2076]',11.331,-5.079,-16.801,19.145,1.563,-19.536,1.954,26.178,-29.695,5.861,13.675,68.767,-33.211,11.722,37.118,42.198,23.834,-7.033,17.582,-10.940,-28.132,-17.192,37.118
'[15:43:28.797 06/11/2076]',14.066,23.834,-48.840,14.847,3.126,-17.973,3.516,16.020,-27.350,2.344,19.536,54.310,-34.774,20.317,25.006,37.900,17.582,-1.172,49.621,-30.085,-44.542,-5.861,25.006
'[15:43:28.801 06/11/2076]',14.066,17.192,-38.291,12.894,4.689,-14.457,0.391,17.192,-22.662,-5.470,20.708,68.376,-30.085,7.424,24.615,58.217,9.377,0.391,39.072,-12.894,-58.999,-9.377,24.615
'[15:43:28.805 06/11/2076]',20.708,-8.596,-24.615,17.973,10.159,-12.112,-4.298,12.894,-19.927,-9.377,20.708,75.018,-19.536,-9.377,24.225,70.720,4.298,1.172,25.397,12.503,-61.343,-15.238,24.225
'[15:43:28.809 06/11/2076]',25.397,-49.231,8.596,15.238,10.940,-7.424,-15.629,13.284,-18.364,-12.112,20.708,62.125,-26.569,-4.689,23.443,58.999,1.172,-7.424,-7.814,40.635,-58.608,-12.503,23.443
'[15:43:28.813 06/11/2076]',13.284,-67.204,35.946,7.424,0.000,-9.377,-20.317,19.927,-21.099,-15.238,17.973,58.608,-36.337,7.814,16.020,52.747,-2.344,-13.675,-35.165,51.966,-49.231,-7.814,16.020
'[15:43:28.816 06/11/2076]',13.675,-64.469,32.039,6.642,5.470,-16.020,-13.284,12.112,-18.364,-10.940,17.582,64.469,-22.662,0.391,14.847,60.171,0.391,-8.596,-31.258,56.654,-50.794,-10.940,14.847
'[15:43:28.820 06/11/2076]',25.006,-36.728,0.000,5.470,18.364,-16.020,-8.987,0.781,-12.503,-10.159,18.755,59.389,-18.364,1.954,11.331,59.389,-1.172,-4.298,0.781,34.383,-58.608,-3.126,11.331
'[15:43:28.824 06/11/2076]',21.880,-0.391,-35.946,3.907,16.410,-19.145,-14.066,5.861,-7.814,-20.708,15.629,52.357,-30.085,13.675,5.861,48.449,-7.033,-10.940,36.728,-4.298,-56.654,3.126,5.861
'[15:43:28.828 06/11/2076]',11.722,-3.516,-34.383,6.642,8.987,-21.880,-16.410,10.940,-8.596,-24.225,9.768,50.403,-29.304,0.391,13.675,41.416,-12.503,-12.894,35.165,-3.126,-51.575,-4.298,13.675
'[15:43:28.832 06/11/2076]',12.112,-10.940,-26.569,10.549,10.159,-17.973,-12.894,6.252,-6.252,-25.006,15.238,45.324,-23.053,-7.033,21.099,37.509,-13.675,-8.596,27.350,7.424,-45.714,-8.205,21.099
'[15:43:28.836 06/11/2076]',10.940,-19.927,-9.768,9.768,7.814,-14.457,-10.159,8.205,-5.470,-24.615,19.927,40.244,-19.145,-8.596,25.006,32.430,-14.847,-8.205,10.549,22.662,-49.621,-6.642,25.006
'[15:43:28.840 06/11/2076]',8.987,-16.801,-9.377,7.814,0.781,-12.112,-8.987,11.722,-7.424,-19.536,17.192,45.714,-15.238,-6.252,21.490,34.774,-15.238,-6.642,10.159,19.927,-45.714,-5.079,21.490
'[15:43:28.844 06/11/2076]',19.145,-8.987,-9.377,5.861,11.331,-12.503,-4.689,12.503,-5.470,-14.847,14.847,44.151,-9.377,1.172,14.066,33.211,-13.284,-3.907,10.159,14.457,-36.728,-1.954,14.066
'[15:43:28.848 06/11/2076]',24.615,14.847,-37.118,5.079,16.801,-15.629,-1.954,10.159,-3.126,-12.894,11.331,35.165,-10.940,12.894,5.470,22.271,-13.284,-5.470,37.900,-18.755,-25.006,4.298,5.470
'[15:43:28.852 06/11/2076]',10.159,7.033,-32.430,1.563,-1.563,-22.271,-0.781,12.894,-4.689,-12.894,3.126,41.026,-16.410,19.145,1.954,21.880,-15.238,-9.768,33.211,-30.476,-13.284,8.596,1.954
'[15:43:28.855 06/11/2076]',7.814,-14.847,0.391,-0.781,3.907,-18.755,0.000,8.596,0.391,-8.987,3.907,39.072,-10.549,23.834,6.642,14.457,-10.940,-9.768,0.391,-10.549,1.563,11.331,6.642
'[15:43:28.859 06/11/2076]',11.331,-31.648,21.490,-12.112,8.987,-8.205,-4.689,-5.861,5.079,-9.768,8.205,20.317,-14.066,24.615,14.066,0.000,-10.159,-11.722,-20.708,9.377,-3.516,12.503,14.066
'[15:43:28.863 06/11/2076]',8.987,-30.867,22.271,-16.020,3.907,2.344,-14.457,-7.033,8.205,-13.675,6.642,15.238,-12.503,16.410,14.066,-1.563,-12.112,-12.894,-21.490,19.927,-15.238,7.424,14.066
'[15:43:28.867 06/11/2076]',23.834,-13.675,12.503,-20.317,19.927,10.940,-16.410,-12.112,15.629,-12.894,4.298,22.271,3.907,10.549,-1.563,16.410,-7.424,-10.549,-11.722,19.145,-14.457,6.252,-1.563
'[15:43:28.871 06/11/2076]',36.728,3.907,-4.689,-22.662,35.946,12.894,-16.020,-20.317,18.364,-11.722,4.298,22.662,16.020,2.344,-7.033,22.662,-5.079,-9.768,5.470,9.377,-11.331,3.907,-7.033
'[15:43:28.875 06/11/2076]',39.853,34.383,-33.993,-23.053,38.291,8.596,-18.755,-10.940,10.549,-10.549,3.907,16.020,1.172,12.894,-9.377,16.020,-3.126,-14.847,34.774,-23.834,-16.801,10.159,-9.377
'[15:43:28.879 06/11/2076]',42.589,46.496,-46.105,-21.880,39.463,6.642,-16.801,-8.987,5.861,-4.298,7.033,15.238,-6.252,18.364,2.735,8.987,1.954,-14.457,46.886,-37.118,-21.099,12.894,2.735
'[15:43:28.883 06/11/2076]',43.761,22.271,-21.880,-17.582,43.370,7.814,-8.987,-16.410,5.861,3.126,10.549,19.536,2.735,8.987,8.987,19.536,8.205,-7.814,22.662,-5.861,-23.053,5.861,8.987
'[15:43:28.887 06/11/2076]',42.589,27.350,-37.118,-19.536,38.291,7.033,-7.814,-23.834,5.079,6.252,14.066,18.755,4.298,2.735,16.410,20.317,10.940,-7.033,37.900,-11.331,-35.946,3.907,16.410
'[15:43:28.891 06/11/2076]',35.556,9.377,-19.536,-20.708,28.913,10.549,-13.675,-21.099,5.861,5.470,10.159,20.317,2.344,7.033,17.192,15.238,10.549,-10.159,20.317,-1.563,-29.304,4.689,17.192
'[15:43:28.895 06/11/2076]',39.072,-3.907,-6.252,-29.304,32.039,13.675,-18.364,-28.132,8.596,5.470,8.596,14.457,5.470,10.940,12.112,8.987,8.987,-9.377,7.033,3.126,-15.629,3.516,12.112
'[15:43:28.898 06/11/2076]',43.370,0.391,-14.457,-29.695,32.039,13.675,-14.066,-32.821,7.424,3.516,9.768,5.861,3.907,11.331,5.079,7.814,5.470,-6.252,15.238,0.391,-21.099,6.252,5.079
'[15:43:28.902 06/11/2076]',41.807,-0.391,-24.615,-28.523,24.225,10.159,-13.675,-33.211,5.861,0.781,8.987,3.126,1.172,10.940,0.391,7.814,-0.391,-7.814,25.397,1.172,-31.648,10.159,0.391
'[15:43:28.906 06/11/2076]',36.337,-0.391,-26.569,-24.615,16.020,10.549,-14.457,-28.132,7.814,0.391,6.252,10.159,5.079,6.252,0.391,14.066,-1.563,-5.861,27.350,1.172,-30.085,8.205,0.391
'[15:43:28.910 06/11/2076]',35.165,-2.735,-24.225,-19.145,12.894,6.252,-8.596,-22.662,11.722,2.344,2.735,8.596,7.814,14.066,-4.298,8.987,-0.781,-6.642,25.006,1.954,-19.927,10.940,-4.298
'[15:43:28.914 06/11/2076]',31.648,8.987,-33.602,-13.284,10.549,-1.954,-1.563,-12.503,11.331,4.298,-1.563,13.284,7.033,22.271,-7.424,5.861,0.391,-9.377,34.383,-16.020,-7.814,17.192,-7.424
'[15:43:28.918 06/11/2076]',33.993,-9.377,-8.205,-16.801,17.582,-2.344,-5.861,-9.768,13.675,7.424,-6.252,14.457,4.689,24.615,-1.954,1.954,3.907,-14.066,8.987,0.391,-2.344,16.801,-1.954
'[15:43:28.922 06/11/2076]',41.416,-4.298,-5.470,-25.006,28.913,0.391,-4.298,-18.755,16.801,8.205,-3.126,10.159,10.159,13.284,4.298,3.907,10.159,-16.801,6.252,-0.781,5.470,3.516,4.298
'[15:43:28.926 06/11/2076]',41.807,-6.642,0.391,-23.053,36.728,1.172,-8.596,-17.582,15.629,3.907,0.000,0.391,5.470,9.377,3.516,2.344,9.377,-24.225,0.391,10.549,-10.549,5.470,3.516
'[15:43:28.930 06/11/2076]',33.602,9.768,-20.317,-22.271,28.523,5.470,-17.192,-17.192,15.629,0.391,0.391,-6.642,-2.344,-3.907,13.675,2.344,7.814,-28.523,21.099,-5.861,-26.569,-1.954,13.675
'[15:43:28.934 06/11/2076]',33.602,25.006,-28.132,-21.490,30.085,8.205,-10.549,-19.145,22.271,0.391,1.563,3.516,9.768,-22.662,28.132,13.675,14.847,-26.178,28.913,-11.331,-32.039,-12.112,28.132
'[15:43:28.938 06/11/2076]',31.648,8.987,-3.907,-22.662,27.741,10.940,-3.516,-22.271,27.350,4.689,-0.391,5.470,19.927,-1.563,1.563,18.755,17.192,-23.834,4.689,2.344,-21.880,14.847,1.563
'[15:43:28.941 06/11/2076]',22.662,27.741,-21.490,-14.457,16.801,14.066,-8.596,-8.987,20.708,6.642,-1.563,-0.391,2.344,7.424,10.940,3.907,17.973,-27.350,22.271,-20.317,-21.880,17.192,10.940
'[15:43:28.945 06/11/2076]',21.099,17.582,6.642,-28.132,13.675,18.364,-7.033,-8.596,17.582,9.768,0.000,-2.735,-0.391,17.582,7.424,0.391,20.317,-22.662,-5.861,-10.159,-8.987,16.410,7.424
'[15:43:28.949 06/11/2076]',19.145,3.907,18.364,-19.536,10.549,23.053,1.563,-13.284,12.894,13.675,3.126,3.516,6.642,22.662,-3.516,8.205,23.053,-13.284,-17.582,7.033,-4.689,24.225,-3.516
'[15:43:28.953 06/11/2076]',16.020,19.145,5.470,-8.987,7.033,26.569,5.079,-7.814,9.768,14.066,3.907,11.331,4.298,12.894,5.470,18.364,25.006,-10.549,-4.689,-4.689,-12.894,17.192,5.470
'[15:43:28.957 06/11/2076]',16.410,35.946,7.424,-18.755,7.814,30.476,8.596,-5.861,9.768,11.722,4.689,22.662,3.126,10.159,12.894,24.225,26.960,-7.814,-6.642,-22.662,-7.814,10.940,12.894
'[15:43:28.961 06/11/2076]',14.066,35.556,11.331,-11.722,3.907,32.821,12.503,-0.781,10.549,9.377,7.814,26.178,4.298,8.596,26.960,16.410,25.788,-4.689,-10.549,-18.364,-13.284,13.284,26.960
'[15:43:28.965 06/11/2076]',9.377,30.867,9.768,-5.079,1.563,31.258,9.377,1.172,10.549,5.470,6.252,26.178,-1.172,15.629,9.768,26.178,17.973,-3.516,-8.987,-13.284,-16.801,19.536,9.768
'[15:43:28.969 06/11/2076]',10.159,37.509,5.079,-5.861,5.470,26.569,8.987,5.470,11.331,2.735,6.642,25.397,-3.907,12.894,14.847,23.443,12.503,-5.470,-4.298,-25.397,-4.689,12.503,14.847
'[15:43:28.973 06/11/2076]',4.298,0.391,49.621,-7.424,0.000,21.099,10.549,14.457,8.205,3.907,5.861,31.648,-3.907,13.284,27.741,14.457,11.331,-5.470,-48.840,4.689,4.298,14.457,27.741
'[15:43:28.977 06/11/2076]',5.861,4.298,42.198,6.252,5.861,13.284,11.722,28.132,3.516,6.642,2.344,34.774,-14.066,27.741,24.615,9.377,10.159,-4.298,-41.416,-13.675,22.271,18.755,24.615
'[15:43:28.980 06/11/2076]',8.987,10.549,41.807,3.126,8.987,12.112,19.145,23.443,3.126,9.768,4.689,33.211,-10.159,39.463,16.020,6.642,15.629,0.000,-41.026,-17.973,30.476,24.615,16.020
'[15:43:28.984 06/11/2076]',14.066,9.768,55.092,-7.814,10.159,20.708,27.350,10.549,4.689,10.549,14.457,36.728,-3.516,32.039,25.788,13.675,19.927,10.940,-54.310,-7.424,22.271,17.192,25.788
'[15:43:28.988 06/11/2076]',20.708,-8.987,75.800,-11.722,16.801,26.960,27.350,2.344,10.159,10.159,18.755,42.979,7.814,34.774,5.861,34.383,19.145,16.410,-75.018,20.708,17.192,23.443,5.861
'[15:43:28.992 06/11/2076]',21.490,45.324,-2.735,-4.298,14.066,28.913,19.536,-5.079,10.549,4.689,23.443,31.648,1.563,23.443,11.722,33.993,16.020,13.675,3.516,-23.834,-5.079,13.675,11.722
'[15:43:28.996 06/11/2076]',19.145,11.722,32.821,-2.344,11.722,27.350,15.629,5.861,10.159,2.344,25.788,28.523,-5.861,15.629,26.178,30.867,14.457,11.331,-32.039,3.907,-5.470,5.079,26.178
'[15:43:29.000 06/11/2076]',23.834,17.582,5.079,5.079,14.847,19.927,12.112,4.298,9.377,3.907,24.225,37.118,1.954,8.987,34.774,29.695,13.675,14.847,-4.298,-1.172,-8.987,5.861,34.774
'[15:43:29.004 06/11/2076]',13.284,22.271,-7.814,6.642,-0.391,17.582,15.629,1.954,6.252,4.689,27.741,40.244,0.391,1.954,43.761,33.993,9.377,21.880,8.596,-4.298,-22.271,10.159,43.761
'[15:43:29.008 06/11/2076]',6.642,20.317,-0.781,7.033,-7.814,16.020,12.503,12.503,0.000,5.861,28.523,39.072,-15.629,17.192,52.357,20.708,5.470,19.145,1.563,-10.549,-28.523,22.271,52.357
'[15:43:29.012 06/11/2076]',3.907,17.973,9.768,-5.470,-11.722,17.582,11.331,8.205,0.391,7.033,28.913,38.681,-17.582,34.774,37.900,21.490,5.861,20.708,-8.987,-11.722,-23.053,31.648,37.900
'[15:43:29.016 06/11/2076]',3.907,6.252,12.112,0.391,-12.894,16.801,17.192,1.172,-0.391,8.596,32.039,40.244,-12.894,16.410,37.118,39.853,5.079,24.225,-11.331,3.907,-24.615,10.549,37.118
'[15:43:29.020 06/11/2076]',19.145,5.079,13.284,-2.735,5.470,13.284,21.099,-6.252,-1.172,8.205,33.211,36.728,-11.722,7.814,34.383,47.277,5.861,23.834,-12.503,5.079,-25.397,-1.563,34.383
'[15:43:29.023 06/11/2076]',37.900,-5.079,12.112,-5.470,21.490,17.973,13.675,-15.238,1.954,6.252,35.946,41.416,-7.424,-5.470,50.012,50.012,5.470,25.397,-11.331,11.331,-28.523,-19.927,50.012
'[15:43:29.027 06/11/2076]',37.509,-4.298,-2.735,0.781,14.847,20.317,11.331,-17.973,-6.252,3.907,37.118,44.933,-14.457,-3.126,49.621,50.012,3.126,28.913,3.516,10.159,-41.416,-13.675,49.621
'[15:43:29.031 06/11/2076]',27.350,1.954,-5.470,2.344,8.987,19.927,14.457,-17.192,-14.457,3.126,40.635,43.370,-28.913,-11.722,75.018,40.635,2.735,31.648,6.252,-1.563,-49.621,-18.755,75.018
'[15:43:29.035 06/11/2076]',25.397,9.377,-6.642,2.735,10.940,18.755,12.894,-12.894,-16.801,6.642,38.291,46.886,-34.383,4.298,66.422,39.463,5.861,30.085,7.424,-16.801,-42.198,-8.205,66.422
'[15:43:29.039 06/11/2076]',14.847,10.549,-8.596,4.298,0.391,10.940,13.675,-4.689,-24.615,7.814,28.913,52.357,-35.165,32.821,23.834,42.979,8.205,27.741,9.377,-30.085,-7.033,6.252,23.834
'[15:43:29.043 06/11/2076]',13.284,15.629,-4.689,-3.907,6.252,7.424,21.099,-15.238,-24.225,9.377,28.132,34.774,-24.225,25.006,21.099,26.960,11.722,28.132,5.470,-34.383,17.973,-6.642,21.099
'[15:43:29.047 06/11/2076]',23.443,37.900,-23.053,-16.020,15.629,12.503,19.145,-26.569,-16.801,8.987,28.523,20.317,-16.020,19.145,17.973,20.708,14.066,29.304,23.834,-41.416,0.391,-11.722,17.973
'[15:43:29.051 06/11/2076]',30.867,29.304,-19.145,-15.629,21.490,17.582,14.847,-30.867,-6.252,4.298,26.960,34.774,-0.781,8.596,13.284,39.853,12.112,28.913,19.927,-20.317,-19.145,-8.205,13.284
'[15:43:29.055 06/11/2076]',27.741,35.165,-29.695,-17.192,17.973,21.099,13.675,-38.681,2.344,0.391,22.662,37.900,10.940,-17.973,26.178,45.714,12.112,25.397,30.476,-20.708,-30.867,-21.490,26.178
'[15:43:29.059 06/11/2076]',23.053,17.582,-6.642,-24.615,11.331,25.788,7.814,-35.946,7.033,0.000,16.020,19.145,1.954,-6.252,22.271,25.397,8.205,13.675,7.424,-7.814,-31.258,-14.457,22.271
'[15:43:29.063 06/11/2076]',31.648,-3.516,16.410,-25.006,25.006,21.880,0.391,-28.523,6.642,-5.470,6.252,16.020,-3.126,6.252,-2.735,24.225,5.861,0.391,-15.629,3.126,-11.331,-6.252,-2.735
'[15:43:29.066 06/11/2076]',37.900,-3.126,7.033,-26.178,24.615,25.397,2.735,-38.681,6.252,-4.689,0.781,16.410,10.549,0.781,-20.317,27.741,8.205,-2.344,-6.252,4.298,5.079,-12.503,-20.317
'[15:43:29.070 06/11/2076]',32.430,3.907,3.907,-29.304,21.880,28.132,3.907,-44.542,6.252,-1.954,2.735,12.112,12.894,-4.298,-8.596,20.708,9.377,-3.126,-3.126,7.814,-10.159,-8.205,-8.596
'[15:43:29.074 06/11/2076]',31.648,-10.159,14.847,-21.490,20.708,28.132,-6.252,-28.913,2.344,-2.735,5.079,16.801,-5.470,3.907,8.596,15.629,5.861,-7.814,-14.066,20.317,-41.026,9.768,8.596
'[15:43:29.078 06/11/2076]',42.589,16.801,-22.662,-18.364,28.523,27.741,-11.722,-26.960,5.470,0.391,5.079,19.536,-7.814,12.112,15.629,10.159,4.298,-5.861,23.443,-7.424,-47.277,11.722,15.629
'[15:43:29.082 06/11/2076]',32.821,23.053,-28.523,-20.317,21.099,22.662,-7.424,-29.304,11.331,4.298,7.814,14.066,-0.781,0.391,34.383,5.470,3.126,-2.344,29.304,-8.596,-56.654,2.344,34.383
'[15:43:29.086 06/11/2076]',42.198,21.880,-32.430,-21.490,32.821,17.582,-10.159,-30.867,16.410,-0.781,4.298,6.642,1.954,10.159,3.126,12.112,0.000,-5.079,33.211,-12.112,-53.138,16.020,3.126
'[15:43:29.090 06/11/2076]',43.370,32.039,-41.416,-23.443,35.556,14.457,-10.159,-30.476,15.629,-6.252,-1.563,14.457,8.596,2.735,-12.503,24.615,-1.954,-9.377,42.198,-26.569,-31.648,7.033,-12.503
'[15:43:29.094 06/11/2076]',23.443,57.827,-58.217,-24.225,19.927,8.596,-5.079,-25.397,16.410,-9.377,-8.205,18.755,14.847,0.391,-23.443,26.569,-1.563,-11.331,58.999,-48.059,-14.457,1.954,-23.443
'[15:43:29.098 06/11/2076]',13.284,32.039,-28.913,-17.973,10.940,4.298,-1.954,-14.847,14.457,-13.675,-10.549,17.973,10.159,7.033,-25.397,16.801,-3.126,-11.331,29.695,-26.178,-4.298,8.987,-25.397
'[15:43:29.102 06/11/2076]',18.364,22.271,-21.490,-6.642,15.629,-4.689,3.516,-1.954,10.159,-15.629,-14.457,33.602,6.642,11.722,-27.741,23.443,-4.298,-14.066,22.271,-26.569,16.801,9.768,-27.741
'[15:43:29.105 06/11/2076]',33.993,28.132,-24.615,-4.298,31.258,-5.470,4.298,2.735,16.020,-16.020,-14.066,40.635,10.940,11.722,-12.503,16.020,-3.907,-12.894,25.397,-36.337,28.523,3.126,-12.503
'[15:43:29.109 06/11/2076]',41.416,16.801,-10.549,-11.722,42.979,-3.516,7.424,-10.940,24.615,-16.410,-5.861,24.225,12.894,10.159,-0.391,4.689,0.000,-14.066,11.331,-20.708,14.066,4.298,-0.391
