'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[09:22:46.621 14/03/2059]',-127.375,-5.861,95.726,50.012,134.799,-167.619,76.581,-31.258,-21.099,-30.867,1.172,16.020,-88.694,-44.542,68.376,29.304,-95.336,19.145,-94.945,-67.204,39.463,0.391,68.376
'[09:22:46.625 14/03/2059]',-130.110,-3.126,97.680,42.198,125.421,-164.493,79.707,-33.993,-21.490,-28.913,0.391,11.722,-84.786,-53.919,76.581,23.053,-96.117,14.847,-96.899,-58.217,37.509,-14.457,76.581
'[09:22:46.629 14/03/2059]',-131.282,-4.298,100.806,35.946,117.216,-162.540,80.879,-35.165,-24.615,-30.085,-1.954,11.331,-84.786,-60.952,76.581,22.271,-93.773,14.457,-100.024,-41.026,36.728,-33.211,76.581
'[09:22:46.633 14/03/2059]',-134.799,-4.689,100.806,29.304,106.667,-161.758,81.270,-36.337,-29.695,-32.039,-5.470,9.377,-91.429,-60.952,71.893,21.880,-94.164,12.894,-100.024,-54.310,37.509,-20.708,71.893
'[09:22:46.637 14/03/2059]',-138.315,-3.516,103.541,17.582,96.508,-159.805,80.879,-38.681,-34.383,-32.039,-3.126,1.954,-94.945,-60.562,67.595,18.755,-97.680,10.549,-102.759,-61.343,35.165,-11.331,67.595
'[09:22:46.641 14/03/2059]',-140.269,-1.172,104.713,8.596,85.568,-156.288,78.144,-36.337,-41.026,-34.383,-0.391,3.516,-94.554,-66.032,64.860,23.053,-97.289,12.112,-103.932,-44.542,30.085,-28.913,64.860
'[09:22:46.645 14/03/2059]',-145.739,-0.781,100.806,4.298,71.893,-155.897,78.144,-36.337,-48.449,-37.900,0.000,9.377,-98.462,-74.237,64.078,30.085,-97.680,14.457,-100.024,-45.714,27.350,-35.556,64.078
'[09:22:46.648 14/03/2059]',-146.911,-0.781,97.680,-1.563,60.562,-154.335,79.707,-39.072,-52.747,-39.072,0.000,8.596,-98.852,-79.316,63.687,30.085,-102.369,15.238,-96.899,-59.389,26.178,-28.523,63.687
'[09:22:46.652 14/03/2059]',-146.911,0.391,95.726,-10.159,48.059,-149.646,73.455,-34.383,-57.045,-40.244,0.391,9.377,-95.336,-78.535,57.436,27.741,-104.322,9.377,-94.945,-49.231,19.145,-34.383,57.436
'[09:22:46.656 14/03/2059]',-150.037,-1.954,91.429,-15.238,31.648,-150.427,70.330,-29.304,-62.906,-43.370,-1.172,14.847,-96.899,-72.674,47.668,28.132,-104.713,5.861,-90.647,-39.463,15.629,-38.681,47.668
'[09:22:46.660 14/03/2059]',-151.600,-2.344,87.912,-22.271,18.364,-150.037,74.628,-33.211,-70.330,-44.933,-5.079,16.801,-102.759,-66.813,39.853,25.397,-107.839,5.079,-87.131,-54.701,14.066,-20.708,39.853
'[09:22:46.664 14/03/2059]',-146.129,-0.391,84.786,-33.602,10.549,-145.739,79.707,-41.416,-79.707,-46.496,-4.689,16.801,-106.276,-66.422,34.774,22.271,-108.620,2.735,-84.005,-60.562,7.424,-12.112,34.774
'[09:22:46.668 14/03/2059]',-145.348,0.781,82.051,-41.026,0.391,-141.441,76.581,-39.072,-87.521,-48.059,-4.298,20.317,-107.448,-75.409,41.026,20.708,-103.541,0.000,-81.270,-41.026,3.126,-39.463,41.026
'[09:22:46.672 14/03/2059]',-146.129,2.344,79.316,-46.496,-9.768,-135.580,74.237,-39.463,-94.164,-50.794,-7.424,25.006,-110.183,-80.879,41.807,20.708,-96.899,1.563,-78.535,-43.370,3.907,-44.542,41.807
'[09:22:46.676 14/03/2059]',-140.269,7.424,77.363,-58.217,-14.066,-126.203,77.753,-50.403,-94.164,-50.403,-7.814,23.834,-107.839,-79.316,39.072,17.973,-94.164,-4.689,-76.581,-51.575,0.781,-37.900,39.072
'[09:22:46.680 14/03/2059]',-135.971,12.894,75.018,-66.032,-18.364,-117.998,77.753,-54.701,-94.164,-49.621,-9.377,25.397,-103.150,-76.190,35.165,15.629,-86.349,-11.722,-74.237,-38.681,-1.172,-50.012,35.165
'[09:22:46.684 14/03/2059]',-135.971,14.457,72.283,-67.985,-27.350,-112.527,75.800,-52.747,-97.680,-49.231,-15.238,33.211,-103.150,-71.893,28.132,17.192,-81.270,-10.940,-71.502,-44.151,1.954,-46.105,28.132
'[09:22:46.688 14/03/2059]',-131.673,17.973,70.720,-71.502,-30.867,-104.713,73.065,-51.575,-102.369,-47.277,-20.708,37.509,-103.541,-67.204,19.927,16.020,-80.879,-11.331,-69.939,-61.734,3.126,-27.741,19.927
'[09:22:46.691 14/03/2059]',-127.766,19.145,72.283,-76.190,-35.556,-97.680,75.800,-53.919,-107.839,-44.933,-22.662,39.463,-99.243,-66.032,16.801,10.940,-77.753,-15.629,-71.502,-44.933,0.781,-36.728,16.801
'[09:22:46.695 14/03/2059]',-128.156,16.020,74.628,-75.018,-44.542,-93.773,78.144,-51.966,-113.309,-44.933,-25.788,45.714,-97.680,-64.469,13.284,9.377,-74.628,-15.629,-73.846,-28.132,4.689,-50.012,13.284
'[09:22:46.699 14/03/2059]',-126.203,15.238,75.409,-75.018,-47.277,-88.694,78.926,-51.966,-115.263,-46.105,-27.350,49.621,-98.071,-52.747,0.781,10.549,-75.018,-14.847,-74.628,-42.198,9.768,-27.350,0.781
'[09:22:46.703 14/03/2059]',-121.514,16.020,76.581,-76.581,-46.496,-81.270,76.190,-53.138,-114.481,-46.886,-26.960,47.668,-105.885,-39.853,-3.516,8.205,-73.846,-21.490,-75.800,-43.370,13.284,-23.443,-3.516
'[09:22:46.707 14/03/2059]',-122.295,16.801,77.363,-75.800,-51.575,-74.237,72.283,-48.840,-112.918,-49.621,-26.569,52.357,-106.276,-35.165,-4.298,8.987,-67.985,-26.960,-76.581,-27.741,18.755,-43.370,-4.298
'[09:22:46.711 14/03/2059]',-119.951,17.192,75.409,-72.283,-52.747,-67.595,71.893,-50.012,-113.309,-52.747,-29.695,60.952,-107.448,-31.258,-8.205,12.112,-63.297,-26.569,-74.628,-34.774,22.662,-39.072,-8.205
'[09:22:46.715 14/03/2059]',-112.918,21.490,73.065,-72.283,-50.403,-56.654,73.846,-56.264,-111.355,-54.310,-30.476,62.515,-104.713,-28.523,-11.722,10.940,-60.952,-28.132,-72.283,-44.542,23.053,-30.085,-11.722
'[09:22:46.719 14/03/2059]',-104.322,25.397,72.283,-75.018,-51.184,-46.496,69.548,-51.966,-109.402,-55.092,-30.085,64.078,-94.945,-28.132,-12.894,4.689,-55.873,-32.430,-71.502,-28.913,21.490,-41.026,-12.894
'[09:22:46.723 14/03/2059]',-98.071,28.523,68.767,-72.283,-51.575,-39.853,63.297,-43.370,-108.230,-56.654,-33.602,67.204,-89.866,-28.523,-15.238,2.344,-53.529,-32.039,-67.985,-23.053,21.880,-46.105,-15.238
'[09:22:46.727 14/03/2059]',-87.912,32.039,64.469,-69.548,-45.324,-32.039,67.595,-49.621,-101.197,-57.045,-37.118,65.641,-84.786,-30.085,-16.801,1.563,-56.654,-31.258,-63.687,-35.165,21.490,-34.774,-16.801
'[09:22:46.730 14/03/2059]',-82.442,32.821,59.780,-67.204,-45.324,-25.397,61.343,-46.886,-93.382,-55.092,-37.900,59.389,-77.363,-29.304,-15.238,-4.298,-58.217,-34.774,-58.999,-36.337,21.099,-29.304,-15.238
'[09:22:46.734 14/03/2059]',-85.958,30.476,53.138,-59.389,-55.092,-23.443,51.575,-33.602,-89.866,-55.092,-40.635,62.125,-73.846,-32.039,-12.894,-3.126,-58.217,-31.258,-52.357,-26.960,21.099,-41.026,-12.894
'[09:22:46.738 14/03/2059]',-84.786,27.350,42.979,-52.357,-58.608,-22.271,42.198,-26.960,-85.958,-54.310,-42.589,62.906,-70.720,-32.039,-16.020,0.391,-58.217,-26.569,-42.198,-33.993,21.490,-32.821,-16.020
'[09:22:46.742 14/03/2059]',-77.363,26.569,36.337,-53.919,-57.436,-18.755,39.853,-30.476,-80.879,-51.184,-40.244,56.264,-66.813,-22.271,-22.271,-3.907,-58.217,-29.695,-35.556,-35.556,16.801,-17.973,-22.271
'[09:22:46.746 14/03/2059]',-73.065,24.615,32.039,-53.529,-59.389,-17.582,38.681,-30.476,-78.144,-49.231,-37.900,51.575,-64.078,-21.099,-19.145,-8.596,-55.092,-33.993,-31.258,-19.536,13.284,-28.523,-19.145
'[09:22:46.750 14/03/2059]',-67.204,19.927,26.960,-51.184,-55.482,-19.536,35.165,-30.085,-74.628,-47.668,-37.900,50.012,-64.078,-21.490,-15.629,-8.205,-55.092,-32.821,-26.178,-25.788,14.066,-21.099,-15.629
'[09:22:46.754 14/03/2059]',-57.436,15.238,23.443,-50.403,-48.449,-19.145,30.085,-30.867,-66.422,-42.198,-36.337,42.589,-58.999,-16.410,-12.894,-12.503,-55.092,-35.556,-22.662,-37.118,12.894,-3.126,-12.894
'[09:22:46.758 14/03/2059]',-47.277,10.549,19.927,-48.840,-44.542,-18.755,27.741,-27.741,-60.562,-35.556,-28.913,35.556,-51.575,-14.847,-4.689,-17.582,-48.840,-38.291,-19.145,-21.099,8.596,-12.503,-4.689
'[09:22:46.762 14/03/2059]',-38.291,5.861,14.457,-42.979,-39.853,-20.317,25.397,-25.006,-56.654,-27.350,-23.053,32.821,-46.496,-13.284,1.954,-16.410,-41.416,-33.993,-13.675,-10.549,4.298,-19.927,1.954
'[09:22:46.766 14/03/2059]',-28.913,4.298,7.424,-38.291,-33.211,-18.364,22.662,-25.006,-51.575,-16.801,-16.410,25.788,-41.026,-6.642,5.861,-17.192,-37.118,-27.741,-6.642,-25.788,0.781,-0.391,5.861
'[09:22:46.770 14/03/2059]',-18.364,5.079,3.907,-38.681,-30.476,-11.331,17.973,-22.271,-48.059,-6.642,-6.252,16.801,-37.118,1.954,10.549,-20.708,-32.821,-22.662,-3.126,-25.788,-6.252,7.424,10.549
'[09:22:46.773 14/03/2059]',-14.847,6.642,1.172,-37.900,-35.165,-5.079,14.457,-17.192,-47.668,0.000,0.391,13.284,-35.556,5.861,17.192,-22.271,-27.741,-15.238,-0.391,-12.503,-13.284,-1.172,17.192
'[09:22:46.777 14/03/2059]',-10.159,6.252,-1.954,-33.993,-38.681,1.563,14.457,-17.973,-44.542,4.298,7.033,10.549,-32.821,12.112,19.145,-21.099,-23.834,-5.079,2.735,-19.145,-19.536,12.894,19.145
'[09:22:46.781 14/03/2059]',-0.781,5.861,-6.252,-34.774,-39.072,8.987,14.847,-21.099,-37.900,8.596,16.801,2.735,-26.569,22.271,18.755,-23.834,-19.927,-0.781,7.033,-25.006,-26.569,31.648,18.755
'[09:22:46.785 14/03/2059]',7.814,5.470,-10.159,-35.946,-38.681,14.457,8.205,-16.410,-34.774,11.722,29.304,-4.298,-21.490,19.927,31.258,-27.741,-13.675,0.391,10.940,-7.424,-33.602,14.847,31.258
'[09:22:46.789 14/03/2059]',18.364,4.298,-16.020,-33.602,-35.165,17.192,3.516,-12.894,-29.304,14.457,40.635,-10.159,-13.675,21.490,38.291,-30.085,-7.033,4.689,16.801,1.954,-35.946,8.987,38.291
'[09:22:46.793 14/03/2059]',26.569,2.344,-24.225,-32.430,-30.476,14.847,2.735,-14.066,-23.834,16.410,45.324,-18.364,-10.159,23.834,40.635,-33.993,-7.424,7.814,25.006,-14.847,-35.946,28.132,40.635
'[09:22:46.797 14/03/2059]',35.946,1.172,-28.132,-35.946,-28.523,16.020,5.079,-18.364,-19.145,18.755,52.357,-31.258,-7.033,27.741,44.542,-44.542,-7.814,8.205,28.913,-12.503,-37.900,32.430,44.542
'[09:22:46.801 14/03/2059]',42.979,-0.391,-29.695,-35.165,-26.960,15.238,1.172,-11.331,-17.192,21.099,52.747,-33.602,-2.735,30.476,43.761,-48.059,-2.344,13.284,30.476,-2.735,-37.118,27.350,43.761
'[09:22:46.805 14/03/2059]',44.151,-1.563,-35.165,-34.383,-29.304,12.503,-0.391,-9.377,-13.284,23.053,49.621,-38.291,-2.344,36.337,39.853,-52.747,-0.391,14.847,35.946,-15.629,-35.946,43.761,39.853
'[09:22:46.809 14/03/2059]',48.449,-1.954,-33.993,-40.244,-29.304,14.847,4.298,-17.582,-5.470,28.913,51.184,-49.621,2.344,44.151,41.026,-63.297,4.689,8.205,34.774,-9.768,-37.509,47.277,41.026
'[09:22:46.813 14/03/2059]',53.529,-6.252,-32.430,-42.198,-26.960,14.066,6.642,-21.490,-0.391,30.867,52.357,-54.310,8.205,44.542,44.151,-69.158,10.549,2.344,33.211,10.159,-41.416,32.821,44.151
'[09:22:46.816 14/03/2059]',55.873,-10.940,-35.946,-39.463,-23.834,8.596,3.516,-19.145,6.252,29.695,48.449,-58.217,9.768,50.403,36.728,-71.111,7.424,0.391,36.728,1.563,-40.635,49.231,36.728
'[09:22:46.820 14/03/2059]',59.780,-17.192,-36.728,-41.416,-19.536,2.735,-0.781,-17.973,13.284,27.350,45.714,-66.032,10.159,50.794,37.509,-78.144,0.391,-3.907,37.509,-7.424,-40.244,62.515,37.509
'[09:22:46.824 14/03/2059]',61.734,-22.662,-35.946,-44.933,-18.755,-1.954,-5.079,-15.629,16.410,24.225,46.105,-71.111,14.066,49.621,37.509,-85.568,-4.298,-8.205,36.728,11.331,-41.807,48.840,37.509
'[09:22:46.828 14/03/2059]',58.608,-25.788,-38.681,-42.979,-21.880,-8.205,-4.298,-14.457,17.973,19.536,41.807,-71.111,14.457,48.840,32.821,-87.521,-9.377,-5.470,39.463,17.192,-40.244,43.761,32.821
'[09:22:46.832 14/03/2059]',59.389,-28.132,-41.416,-43.761,-18.755,-16.020,0.391,-18.364,18.364,16.020,40.244,-75.018,11.331,51.575,29.304,-93.773,-17.192,-3.516,42.198,3.126,-37.509,58.217,29.304
'[09:22:46.836 14/03/2059]',62.906,-30.085,-41.026,-50.403,-16.020,-19.536,-2.344,-19.536,17.973,13.675,42.198,-83.223,13.675,53.529,25.006,-102.759,-21.880,-8.596,41.807,10.940,-36.728,53.919,25.006
'[09:22:46.840 14/03/2059]',65.641,-33.993,-42.979,-53.138,-13.675,-25.788,-7.424,-16.801,14.066,6.642,42.589,-84.005,12.894,55.482,15.629,-105.495,-25.397,-8.987,43.761,24.615,-35.165,44.542,15.629
'[09:22:46.844 14/03/2059]',66.813,-38.681,-46.496,-54.310,-10.940,-33.602,-5.079,-21.880,10.549,-0.781,43.370,-85.568,9.768,58.217,5.861,-106.667,-32.821,-5.861,47.277,12.112,-29.304,57.827,5.861
'[09:22:46.848 14/03/2059]',63.687,-39.463,-47.277,-59.780,-14.066,-33.993,-4.689,-28.913,7.424,-4.298,49.621,-93.382,8.987,61.343,0.000,-111.746,-36.728,-5.861,48.059,7.033,-27.350,66.813,0.000
'[09:22:46.852 14/03/2059]',59.389,-36.337,-45.714,-61.734,-22.271,-28.523,-9.768,-22.662,2.344,-6.252,57.045,-95.726,7.424,66.422,-4.689,-112.527,-36.337,-1.563,46.496,18.364,-24.615,56.654,-4.689
'[09:22:46.855 14/03/2059]',53.919,-32.821,-46.886,-53.529,-30.476,-24.225,-5.079,-18.755,-2.344,-6.642,58.608,-87.521,4.298,63.687,-2.344,-104.713,-35.165,10.159,47.668,17.582,-21.490,48.840,-2.344
'[09:22:46.859 14/03/2059]',51.575,-26.569,-47.277,-52.357,-36.337,-15.238,1.172,-21.490,-5.861,-1.954,62.906,-90.647,3.907,63.297,0.000,-105.104,-37.118,16.020,48.059,5.861,-21.099,55.873,0.000
'[09:22:46.863 14/03/2059]',53.529,-23.834,-44.542,-52.747,-41.026,-7.033,2.735,-22.662,-10.940,1.172,64.469,-89.084,6.642,63.297,-0.391,-104.713,-36.728,18.364,45.324,14.457,-23.053,48.840,-0.391
'[09:22:46.867 14/03/2059]',50.794,-26.178,-45.714,-47.668,-49.621,-3.516,0.391,-16.020,-17.192,3.907,57.436,-78.535,5.470,60.171,-1.954,-98.852,-35.556,26.569,46.496,19.145,-20.708,41.807,-1.954
'[09:22:46.871 14/03/2059]',50.403,-27.741,-46.496,-46.105,-55.873,0.391,-2.344,-11.722,-21.099,6.252,54.310,-76.581,4.298,63.687,-7.033,-98.071,-34.774,30.867,47.277,5.470,-17.192,56.264,-7.033
'[09:22:46.875 14/03/2059]',57.436,-25.788,-45.324,-47.668,-59.389,10.549,0.391,-12.894,-26.178,11.722,58.999,-78.535,5.861,67.204,-8.596,-98.071,-28.913,30.867,46.105,14.847,-19.145,51.966,-8.596
'[09:22:46.879 14/03/2059]',60.562,-24.615,-44.933,-41.416,-66.422,17.582,7.814,-10.159,-30.476,14.847,62.515,-72.283,7.033,68.767,-8.596,-92.991,-20.708,37.509,45.714,29.695,-17.973,38.291,-8.596
'[09:22:46.883 14/03/2059]',64.078,-21.880,-46.105,-32.821,-72.674,26.960,9.768,-2.344,-33.602,16.410,66.032,-67.204,5.861,70.330,-8.596,-86.349,-15.238,46.496,46.886,15.238,-15.629,49.621,-8.596
'[09:22:46.887 14/03/2059]',64.860,-17.582,-46.886,-30.867,-81.270,39.853,8.987,0.391,-34.774,19.927,71.893,-67.595,8.205,73.065,-10.159,-83.223,-12.112,50.794,47.668,5.470,-16.801,59.780,-10.159
'[09:22:46.891 14/03/2059]',62.125,-14.847,-46.496,-27.350,-92.991,50.012,7.814,6.642,-39.463,22.271,72.674,-60.562,8.987,74.628,-11.722,-77.363,-5.861,53.138,47.277,20.708,-20.317,46.105,-11.722
'[09:22:46.895 14/03/2059]',53.919,-13.284,-48.840,-23.443,-107.057,55.482,10.940,7.814,-45.324,21.490,67.595,-50.012,4.689,66.422,-7.814,-70.330,-2.735,57.827,49.621,18.364,-19.927,35.946,-7.814
'[09:22:46.898 14/03/2059]',52.747,-10.549,-50.403,-25.006,-113.309,62.515,14.066,2.735,-47.277,22.662,65.250,-46.496,3.516,63.687,-6.252,-66.813,-2.344,59.780,51.184,2.735,-19.927,44.542,-6.252
'[09:22:46.902 14/03/2059]',51.966,-6.252,-51.184,-28.523,-118.779,67.595,13.675,1.954,-51.184,26.178,63.297,-42.198,4.298,58.217,-1.563,-64.860,0.391,57.827,51.966,11.331,-23.053,31.648,-1.563
'[09:22:46.906 14/03/2059]',51.966,-3.907,-53.529,-29.695,-123.077,69.939,12.503,4.298,-57.045,30.867,57.436,-32.821,2.735,57.045,-0.391,-60.952,3.126,61.343,54.310,18.755,-23.053,20.317,-0.391
'[09:22:46.910 14/03/2059]',52.747,0.391,-57.827,-29.304,-124.249,75.800,15.629,-1.172,-60.952,35.556,53.138,-28.523,1.172,60.952,-5.861,-57.436,2.344,66.813,58.608,2.344,-23.053,37.118,-5.861
'[09:22:46.914 14/03/2059]',54.310,4.689,-58.608,-30.867,-123.858,83.223,17.973,-8.205,-64.469,42.198,51.966,-26.178,0.391,62.906,-5.861,-53.919,1.172,70.720,59.389,-3.126,-31.648,44.933,-5.861
'[09:22:46.918 14/03/2059]',53.919,11.722,-62.125,-30.476,-127.375,89.866,13.675,-3.126,-67.204,47.277,48.840,-19.927,0.391,66.032,-4.689,-51.575,5.079,73.065,62.906,12.112,-39.463,28.132,-4.689
'[09:22:46.922 14/03/2059]',48.059,15.629,-63.297,-25.397,-130.110,91.038,12.503,1.954,-69.158,49.621,43.370,-12.112,-1.954,64.078,-3.907,-44.933,7.033,77.753,64.078,8.596,-39.853,25.006,-3.907
'[09:22:46.926 14/03/2059]',48.059,18.364,-62.125,-25.006,-127.375,92.210,15.629,-2.735,-64.860,55.873,41.807,-12.112,0.000,60.171,4.298,-44.151,7.033,75.018,62.906,4.689,-45.714,28.132,4.298
'[09:22:46.930 14/03/2059]',45.714,22.271,-63.687,-26.178,-127.375,90.256,19.536,-5.079,-62.906,60.562,39.072,-10.159,0.391,60.562,7.814,-42.979,9.377,70.330,64.469,17.192,-48.449,16.020,7.814
'[09:22:46.934 14/03/2059]',39.072,21.099,-66.813,-21.099,-129.719,84.786,14.066,3.516,-64.860,60.952,31.648,-0.781,-1.954,62.515,2.735,-35.946,7.814,71.893,67.595,13.284,-44.542,21.490,2.735
'[09:22:46.938 14/03/2059]',35.165,21.099,-69.158,-20.317,-128.547,80.488,9.377,4.689,-67.204,59.389,26.178,2.344,-7.814,63.297,-2.735,-30.476,1.172,71.893,69.939,0.391,-43.370,37.118,-2.735
'[09:22:46.941 14/03/2059]',33.211,24.615,-69.939,-24.615,-126.593,78.535,7.033,3.516,-67.204,55.873,21.880,6.252,-8.987,64.860,-9.377,-27.350,-1.954,67.595,70.720,12.112,-47.668,29.304,-9.377
'[09:22:46.945 14/03/2059]',30.085,24.615,-71.502,-25.397,-125.421,71.893,5.079,5.470,-67.204,49.231,14.066,14.457,-10.549,63.687,-16.410,-23.443,-4.689,63.687,72.283,26.178,-48.449,17.973,-16.410
'[09:22:46.949 14/03/2059]',30.867,25.397,-73.846,-26.569,-117.607,64.469,1.954,6.642,-65.250,42.589,7.814,18.364,-13.284,61.343,-21.880,-19.536,-10.159,58.999,74.628,13.284,-46.886,28.132,-21.880
'[09:22:46.953 14/03/2059]',32.821,27.741,-73.846,-32.039,-109.011,58.608,-0.781,5.470,-60.171,39.072,6.642,18.755,-13.284,62.906,-22.662,-19.536,-14.847,48.059,74.628,11.331,-50.012,32.821,-22.662
'[09:22:46.957 14/03/2059]',30.085,28.132,-73.455,-35.556,-107.448,50.794,-1.563,7.424,-57.045,33.993,4.298,25.397,-12.503,62.125,-21.880,-18.364,-17.192,38.291,74.237,27.350,-51.575,19.145,-21.880
'[09:22:46.961 14/03/2059]',25.788,27.741,-74.237,-33.993,-104.713,43.370,0.000,7.033,-58.608,28.523,1.954,33.993,-17.582,61.734,-24.225,-11.331,-21.490,35.946,75.018,22.662,-50.012,23.053,-24.225
'[09:22:46.965 14/03/2059]',17.973,29.695,-75.018,-33.993,-102.759,35.946,5.079,0.391,-58.217,23.443,1.172,38.291,-19.536,61.343,-26.960,-7.424,-28.523,30.476,75.800,12.894,-50.794,36.728,-26.960
'[09:22:46.969 14/03/2059]',7.814,32.039,-73.846,-36.728,-105.104,29.304,2.344,1.954,-55.873,17.192,-0.391,41.416,-17.582,51.575,-21.490,-8.987,-33.211,22.271,74.628,25.006,-49.231,17.973,-21.490
'[09:22:46.973 14/03/2059]',1.172,29.695,-75.409,-34.774,-105.104,19.927,-2.344,7.814,-57.436,7.033,-3.126,45.324,-19.927,43.761,-21.880,-8.205,-36.337,14.847,76.190,33.602,-45.324,5.470,-21.880
'[09:22:46.977 14/03/2059]',-0.391,29.304,-78.535,-34.383,-96.508,11.331,2.735,-2.735,-52.357,0.000,-6.252,43.370,-18.364,35.165,-23.053,-8.205,-40.244,6.252,79.316,23.834,-43.370,10.549,-23.053
'[09:22:46.980 14/03/2059]',0.781,26.960,-77.753,-38.291,-87.912,5.470,0.391,-7.033,-47.277,-3.126,-7.424,37.118,-15.629,30.476,-22.662,-12.112,-41.807,-5.861,78.535,26.178,-43.370,9.377,-22.662
'[09:22:46.984 14/03/2059]',4.298,22.662,-76.581,-37.118,-78.535,1.563,-7.424,-1.563,-46.496,-7.424,-10.549,39.072,-17.192,26.960,-24.225,-10.549,-39.072,-12.503,77.363,42.198,-44.933,-1.954,-24.225
'[09:22:46.988 14/03/2059]',5.079,21.880,-78.144,-33.211,-68.376,-1.954,-12.112,-1.172,-44.151,-11.331,-16.410,44.151,-19.145,24.225,-28.132,-4.298,-37.900,-16.020,78.926,36.337,-46.496,3.516,-28.132
'[09:22:46.992 14/03/2059]',2.344,23.443,-75.018,-34.383,-60.952,-3.907,-11.722,-5.861,-41.807,-14.066,-19.145,44.542,-22.271,22.271,-25.788,-4.298,-41.026,-23.834,75.800,34.383,-48.059,7.033,-25.788
'[09:22:46.996 14/03/2059]',2.344,24.225,-68.767,-32.821,-50.794,-7.033,-7.814,-7.814,-39.072,-17.582,-19.145,48.059,-24.225,19.927,-19.927,-3.516,-40.635,-29.695,69.548,47.668,-49.231,-4.689,-19.927
'[09:22:47.000 14/03/2059]',0.000,21.099,-65.641,-24.615,-41.416,-12.112,-8.205,-6.252,-32.821,-22.271,-23.443,56.264,-25.006,9.768,-10.549,3.516,-41.416,-26.960,66.422,38.681,-44.151,-5.861,-10.549
'[09:22:47.004 14/03/2059]',-5.470,18.364,-58.999,-18.364,-33.211,-16.020,-9.768,-5.079,-27.741,-23.443,-26.178,57.045,-26.960,6.252,-7.814,7.814,-44.151,-28.913,59.780,23.834,-35.946,7.033,-7.814
'[09:22:47.008 14/03/2059]',-9.377,14.066,-48.449,-13.284,-26.178,-16.410,-12.112,-1.563,-21.099,-21.880,-25.006,55.873,-21.880,3.516,-3.126,8.596,-41.807,-31.648,49.231,37.118,-31.258,-2.344,-3.126
'[09:22:47.012 14/03/2059]',-12.503,11.331,-41.807,-4.298,-19.145,-17.582,-8.987,-1.172,-14.457,-24.225,-26.569,59.389,-17.973,0.000,-1.954,14.847,-41.807,-27.350,42.589,45.324,-25.006,-11.722,-1.954
'[09:22:47.016 14/03/2059]',-15.238,10.159,-36.337,3.516,-13.675,-15.238,-6.642,-0.781,-14.066,-26.178,-29.304,60.952,-21.490,-0.391,-5.079,19.145,-46.496,-23.443,37.118,29.695,-17.582,3.516,-5.079
'[09:22:47.020 14/03/2059]',-16.410,13.675,-32.039,5.470,-10.940,-9.377,-7.424,0.781,-12.503,-30.085,-26.960,58.999,-23.443,0.391,-5.079,16.801,-51.184,-25.788,32.821,27.741,-12.503,5.079,-5.079
'[09:22:47.023 14/03/2059]',-15.238,16.020,-30.476,10.159,-8.596,-5.861,-7.424,3.907,-12.503,-35.946,-26.178,62.125,-23.834,0.391,-6.642,17.973,-51.575,-25.006,31.258,42.589,-7.033,-8.596,-6.642
'[09:22:47.027 14/03/2059]',-17.192,17.973,-33.993,16.410,-9.768,-3.516,-3.907,1.563,-16.020,-41.807,-26.569,67.595,-26.178,-2.735,-10.159,22.662,-51.966,-21.099,34.774,33.993,0.000,-4.689,-10.159
'[09:22:47.031 14/03/2059]',-17.192,22.271,-35.556,17.973,-8.596,-0.781,-0.781,-1.172,-16.410,-45.324,-20.708,64.860,-24.225,0.000,-15.238,22.271,-51.575,-21.880,36.337,22.271,2.735,7.424,-15.238
'[09:22:47.035 14/03/2059]',-15.238,26.960,-35.165,20.317,-7.814,1.954,-1.954,5.079,-16.020,-46.496,-13.284,64.469,-17.973,2.344,-18.364,22.271,-47.277,-20.317,35.946,35.165,3.516,-2.344,-18.364
'[09:22:47.039 14/03/2059]',-13.675,32.430,-35.946,25.006,-7.424,3.516,-2.344,14.066,-18.364,-48.059,-10.549,69.158,-14.847,-8.987,-11.722,28.523,-46.496,-15.629,36.728,38.681,3.907,-19.927,-11.722
'[09:22:47.043 14/03/2059]',-15.238,33.993,-35.556,28.523,-10.549,6.642,0.000,14.847,-21.099,-49.621,-8.596,67.985,-17.973,-14.457,-8.596,30.085,-48.449,-12.503,36.337,17.582,7.814,-8.596,-8.596
'[09:22:47.047 14/03/2059]',-16.020,37.509,-31.258,28.523,-14.457,14.066,0.781,17.582,-20.708,-49.231,-3.907,62.906,-16.020,-15.629,-6.642,27.350,-47.668,-12.503,32.039,18.755,10.549,-10.159,-6.642
'[09:22:47.051 14/03/2059]',-16.801,37.118,-28.132,33.211,-18.755,19.536,-1.954,26.960,-22.271,-47.277,-3.516,64.469,-16.020,-17.192,-6.252,30.867,-42.979,-4.689,28.913,24.225,16.020,-19.927,-6.252
'[09:22:47.055 14/03/2059]',-17.192,36.728,-25.788,39.853,-21.099,26.178,-4.298,33.211,-23.053,-42.979,-3.126,62.125,-17.192,-10.940,-10.159,31.648,-37.509,0.781,26.569,8.987,23.834,-5.470,-10.159
